facility_name,address,ward_name,reception,recept_as,vaccine_type,lng,lat
医療法人山内診療所,大阪市平野区瓜破２―１―５５,大阪市平野区,06-6708-1046,一般,ファイザー,135.5512089,34.60729672
医療法人谷村会谷村外科・内科,大阪市平野区平野南一丁目１０番２４号,大阪市平野区,06-6707-9345,一般,ファイザー,135.5577119,34.61879368
中谷小児内科クリニック,大阪市平野区加美正覚寺２―１０―２９,大阪市平野区,06-6796-3175,一般,ファイザー,135.5595477,34.63037178
医療法人　平井診療所,大阪市平野区平野市町２ー７ー１０,大阪市平野区,,一般,ファイザー,135.5591895,34.62697726
医療法人岡部耳鼻咽喉科医院,大阪市平野区長吉六反２―６―３９,大阪市平野区,06-6709-4849,一般,ファイザー,135.5793526,34.60641623
医療法人　細川医院,大阪市平野区長吉長原３―７―１５,大阪市平野区,06-6709-8210,一般,ファイザー,135.5691691,34.60270077
長谷川整形外科医院,大阪市平野区長吉出戸５―２―１３,大阪市平野区,06-6701-5815,一般,ファイザー,135.5697898,34.60959645
医療法人川満整形外科,大阪市平野区喜連西４―６―６９―１０１,大阪市平野区,06-6700-0111,一般,ファイザー,135.5432467,34.60944408
医療法人雄誠会ミスミ診療所,大阪市平野区加美東２―３―３,大阪市平野区,,一般,ファイザー,135.5701463,34.63289815
医療法人酒井診療所,大阪市平野区瓜破東２―７―５５,大阪市平野区,06-6700-0303,一般,ファイザー,135.5645714,34.60690718
医療法人医心堂キムクリニック,大阪市平野区加美北１―７―７,大阪市平野区,06-6758-2510,一般,ファイザー,135.5551046,34.64367315
坪田医院,大阪市平野区流町三丁目２番４号,大阪市平野区,06-6709-2666,一般,ファイザー,135.5528161,34.62014749
医療法人実恒会　ながはまクリニック,大阪市平野区長吉出戸２―４―２７,大阪市平野区,06-6760-1002,一般,ファイザー,135.5663981,34.61173503
高木レディースクリニック,大阪市平野区加美東１―１３―４４　OTMビル３F,大阪市平野区,06-4303-6222,一般,ファイザー,135.5663372,34.63031551
長岡医院,大阪市平野区流町４―１０―１,大阪市平野区,06-6799-1077,一般,ファイザー,135.5535188,34.61831638
村上クリニック,大阪市平野区長吉長原２―２―６６,大阪市平野区,06-6709-1195,一般,ファイザー,135.5675367,34.60510404
森脇耳鼻咽喉科,大阪市平野区喜連西４―７―３３　インペリアルカーサ１階,大阪市平野区,06-6700-6400,一般,ファイザー,135.546053,34.60943661
医療法人柏木会　柏木クリニック,大阪市平野区加美南5-6-7,大阪市平野区,06-6793-2772,一般,ファイザー,135.571873,34.61978791
なかのクリニック,大阪市平野区背戸口５－５－６,大阪市平野区,,一般,ファイザー,135.5472679,34.62173174
はまクリニック,大阪市平野区平野元町１０－２３ １０１号,大阪市平野区,06-6794-5050,一般,ファイザー,135.5527665,34.63017582
柳医院,大阪市平野区平野南４－２－３,大阪市平野区,06-6707-2525,一般,ファイザー,135.559089,34.61750084
かわさき消化器内科クリニック,大阪市平野区瓜破2-1-4,大阪市平野区,06-6708-3878,一般,ファイザー,135.5506568,34.60906879
医療法人山紀会　山本第三病院,大阪市西成区南津守４―５―２０,大阪市西成区,06-4398-3003,かかりつけ,ファイザー,135.4816873,34.62867825
医療法人　杉本医院,大阪市西成区山王３―１６―７,大阪市西成区,06-6641-7853,かかりつけ,ファイザー,135.5030604,34.64265108
医療法人三間眼科医院,大阪市西成区千本中2-12-11,大阪市西成区,06-6661-2843,かかりつけ,ファイザー,135.4867213,34.63088472
医療法人橋村会　南津守医院,大阪市西成区南津守３―１―４８,大阪市西成区,,かかりつけ,ファイザー,135.4853316,34.63121215
相澤医院,大阪市西成区玉出東２―１４―１５　ヘリテージ帝塚山２Ｆ,大阪市西成区,06-6661-3978,かかりつけ,ファイザー,135.4937488,34.6234114
横谷医院,大阪市西成区梅南１―２―３７,大阪市西成区,06-6661-1455,かかりつけ,ファイザー,135.495973,34.64296871
吉村医院,大阪市西成区山王３―１９―７,大阪市西成区,,かかりつけ,ファイザー,135.503865,34.64384417
医療法人橋本医院,大阪市西成区鶴見橋１―１２―２６,大阪市西成区,06-6641-9247,かかりつけ,ファイザー,135.4950321,34.64660252
鈴木診療所　内科・小児科・リハビリ科,大阪市西成区玉出中２―１５―２１　ＨＫビル３Ｆ,大阪市西成区,06-6656-2103,かかりつけ,ファイザー,135.4908126,34.62468862
医療法人希望の道　大村医院,大阪市西成区鶴見橋３―４―２０,大阪市西成区,,かかりつけ,ファイザー,135.4879376,34.64542684
古志医院,大阪市西成区玉出中１―７―７,大阪市西成区,,かかりつけ,ファイザー,135.4939567,34.62786152
田端医院,大阪市西成区天下茶屋東２―１１―５,大阪市西成区,,かかりつけ,ファイザー,135.502785,34.63882068
医療法人隅本会　隅本医院,大阪市西成区千本北２―３２―３５,大阪市西成区,06-6651-1551,かかりつけ,ファイザー,135.4862187,34.63501767
医療法人靖英会　玉井クリニック,大阪市西成区太子２―３―１１,大阪市西成区,,かかりつけ,ファイザー,135.5037668,34.64544865
美濃クリニック,大阪市西成区玉出中１―４―１７　東宝ビル１Ｆ,大阪市西成区,06-6655-5218,かかりつけ,ファイザー,135.492297,34.62906517
医療法人　赤木医院,大阪市西成区千本南１―２―２０,大阪市西成区,,かかりつけ,ファイザー,135.4927414,34.63239858
くにしげレディースクリニック,大阪市西成区天下茶屋３－１８－１６　グランドメゾン１階,大阪市西成区,,かかりつけ,ファイザー,135.4976197,34.63610777
医療法人吉治会　斉藤医院,大阪市西成区天下茶屋３－１８－２５,大阪市西成区,06-6661-5398,かかりつけ,ファイザー,135.498132,34.63644254
難波医院,大阪市西成区潮路１－４－３７,大阪市西成区,06-6651-1037,かかりつけ,ファイザー,135.4936183,34.63727978
医療法人純和会　竹本診療所,大阪市西成区千本北２－３１－１,大阪市西成区,06-6661-0439,かかりつけ,ファイザー,135.4875148,34.6342755
倉知内科,大阪市西成区花園北２－１３－７,大阪市西成区,,かかりつけ,ファイザー,135.4984874,34.64443692
医療法人弘仁会　まちだ胃腸病院,大阪市西成区山王１―１―１５,大阪市西成区,070-6800-2579,一般,ファイザー,135.5073408,34.648238
医療法人　亀井医院,大阪市西成区岸里東２―１３―１１,大阪市西成区,06-6658-6738,一般,ファイザー,135.4958404,34.63061651
医療法人花園橋村医院,大阪市西成区花園北２―１５―２９,大阪市西成区,06-6641-2130,一般,ファイザー,135.4971412,34.64482371
医療法人紫陽会　延安医院,大阪市西成区千本中２―１―２９,大阪市西成区,06-6651-3656,一般,ファイザー,135.4888322,34.63402157
医療法人　今村医院,大阪市西成区潮路２―２―４,大阪市西成区,06-6658-3001,一般,ファイザー,135.4924728,34.63704197
医療法人生樹会　渡辺病院,大阪市西成区天下茶屋１―１５―１,大阪市西成区,06-6661-6318,一般,ファイザー,135.5000846,34.64078125
にしきおりクリニック,大阪市西成区鶴見橋1-4-32,大阪市西成区,06-6641-3387,一般,ファイザー,135.496102,34.64608957
医療法人一心会　ながてクリニック,大阪市西成区岸里1-1-4,大阪市西成区,06-6658-0800,一般,ファイザー,135.4969298,34.63718079
医療法人植田会　あさひ診療所,大阪市西成区旭1-11-10,大阪市西成区,06-6645-6655,一般,ファイザー,135.4934501,34.64373473
医療法人亀寿会　とまとクリニック,大阪市西成区岸里東２－１５－１１,大阪市西成区,06-6661-2822,一般,ファイザー,135.4956475,34.62991334
森本診療所,大阪市西成区千本南１－２３－２４　ウィングス２１　１Ｆ,大阪市西成区,,一般,ファイザー,135.4902252,34.62893834
医療法人若泉会　ふじもとクリニック,大阪市西成区鶴見橋2丁目6番21号アーバンハイツK,大阪市西成区,06-6563-3838,一般,ファイザー,135.4928926,34.64611683
赤松内科クリニック,大阪市西成区玉出西２－４－８,大阪市西成区,06-6627-9906,一般,ファイザー,135.4903982,34.62429806
やまもとよりそいクリニック,大阪市西成区玉出西1-8-8,大阪市西成区,06-6652-0222,一般,ファイザー,135.4891542,34.62621381
